time,x,y,z
1754736717495,-0.08495271,0.31450653,-0.049875736
1754736717655,-0.22032917,-0.47253656,-0.018744469
1754736717817,-1.0603839,-0.41050482,0.5484848
1754736717976,-0.7602514,-0.24636841,0.09771633
1754736718135,-0.6112988,0.2130599,-0.25582457
1754736718298,-0.13554144,0.4202881,-0.7212205
1754736718460,-0.4093399,-0.10027838,-0.06465578
1754736718616,-0.37619257,0.06948948,-0.20312834
1754736718776,-0.46132565,-0.016506672,-0.13270187
1754736718937,-0.35213065,0.07396555,-0.18129921
1754736719097,-0.4024191,0.026253223,-0.12040472
1754736719257,-0.2873659,0.048618793,-0.16615772
1754736719421,-0.3660345,-0.063536644,-0.1717515
1754736719584,-0.44988775,0.02779913,-0.21257257
1754736719738,-0.33534098,0.056403637,-0.18136501
1754736719900,-0.34794688,0.039305687,-0.18693781
1754736720059,-0.4071586,0.016302586,-0.17156506
1754736720218,-0.38909912,0.04694271,-0.18117762
1754736720380,-0.3226123,0.031757355,-0.21519661
1754736720540,-0.36248136,0.05260849,-0.16364765
1754736720699,-0.3339255,0.03105259,-0.2229991
1754736720860,-0.34279752,0.040364742,-0.19468737
1754736721019,-0.36842084,0.0041127205,-0.16646862
1754736721180,-0.3548572,-0.02974701,-0.18933678
1754736721342,-0.36962557,0.013096809,-0.15424919
1754736721500,-0.35505176,0.020003796,-0.19830513
1754736721660,-0.27316642,0.09246349,-0.20743656
1754736721822,-0.3984635,-0.009257317,-0.19174957
1754736721981,-0.39854765,0.016453266,-0.12261009
1754736722147,-0.30570483,0.0065464973,-0.16348934
1754736722304,-0.26877975,0.046322823,-0.12564039
1754736722464,-0.26922703,0.07749176,-0.12432051
1754736722622,-0.4192288,0.0792799,-0.13212013
1754736722783,-0.30827355,0.055315495,-0.24236298
1754736722942,-0.113554716,0.03447056,-0.2604494
1754736723105,-0.40462708,0.05302334,-0.20488119
1754736723264,-0.24634027,0.030080795,-0.07502985
1754736723424,-0.36443353,-0.024003506,-0.169415
1754736723583,-0.27026653,-0.04729414,-0.17467165
1754736723747,-0.23572803,0.06853104,-0.1945839
1754736723904,-0.18888307,0.010411739,-0.22728443
1754736724064,-0.2772646,0.04879093,-0.14733458
1754736724225,-0.41371846,-0.0630455,-0.114043236
1754736724386,-0.31465125,0.06820631,-0.17225838
1754736724546,-0.39740396,0.007115841,-0.11158466
1754736724706,-0.1588149,0.07411051,-0.18826532
1754736724866,-0.1918664,0.10087776,-0.24887085
1754736725025,-0.2928934,0.05537796,-0.13198519
1754736725186,-0.32803178,0.0063257217,-0.15596867
1754736725347,-0.27405524,-0.019502163,-0.1334176
1754736725506,-0.25449324,0.017258644,-0.23680878
1754736725667,-0.28909993,-0.022689342,-0.23620224
1754736725826,-0.29941058,0.03673649,-0.16444302
1754736725986,-0.27506542,0.04903698,-0.20313072
1754736726150,-0.3379047,0.065069675,-0.14226246
1754736726311,-0.2716465,0.032225132,-0.17257166
1754736726471,-0.27900863,0.050447464,-0.15193129
1754736726629,-0.23223758,0.028119564,-0.17615795
1754736726788,-0.23967147,0.017830849,-0.16545105
1754736726949,-0.31037116,-0.010476112,-0.18438911
1754736727110,-0.344568,-0.011834621,-0.21276236
1754736727270,-0.23555732,-0.015781403,-0.18782902
1754736727430,-0.3659737,-0.10203409,-0.32532024
1754736727590,-0.4753511,0.032474518,-0.3986392
1754736727750,-0.35649085,-0.31884193,-0.14050579
1754736727910,-0.13592696,-0.027878761,-0.29834127
1754736728072,-0.025825977,-0.105969906,-0.35983658
1754736728230,-0.17910767,0.023297787,-0.09983349
1754736728390,-0.25778222,0.032631397,-0.07396507
1754736728553,-0.71661973,0.42783833,0.31263685
1754736728711,-0.37577486,-0.19631624,0.12312031
1754736728871,-0.03502345,-0.073161125,-0.550941
1754736729033,-0.30495596,0.002453804,-0.41772652
1754736729191,-0.4459374,-0.06473112,-0.07327223
1754736729355,-0.28891802,0.04706621,-0.17907
1754736729514,-0.24775624,0.0025320053,-0.21875048
1754736729672,-0.7956016,0.19932461,-0.32374716
1754736729839,-0.799551,0.888443,-0.38005924
1754736729994,1.3775673,-0.10684109,-0.3197322
1754736730153,0.5259193,-0.974741,-0.14097738
1754736730316,-0.39781398,-0.6819248,0.36415005
1754736730477,-0.7577106,-0.113723755,0.44770432
1754736730634,-0.6304784,0.33321,-0.038742065
1754736730794,-0.22612906,0.33318853,-0.07319212
1754736730956,-0.3389337,-0.015970707,-0.29001808
1754736731114,-0.24229026,-0.05986595,-0.18376255
1754736731274,-0.31297135,-0.0162673,-0.21047163
1754736731437,-0.1951313,-0.051089287,-0.106665134
1754736731595,-0.19143033,-0.047706604,-0.15241575
1754736731756,-0.21234798,-0.12422705,-0.10040569
1754736731917,-0.26253247,-0.09750891,-0.097429276
1754736732076,-0.24989486,-0.13206434,-0.2577443
